date,var,仓库编号,仓库简称,仓单数量(完税),仓单数量(保税),当日增减,有效预报,升贴水
2017-02-03,MA,0825,长江国际,0,0,0,,0
2017-02-03,MA,0826,广州中石油,0,0,0,,0
2017-02-03,MA,总计,,1065,0,0,2050,
2017-02-03,MA,,,1065,,,,
2017-02-06,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-06,MA,小计,,0,0,0,2050,
2017-02-06,MA,0803,南通千红,0,0,0,,0
2017-02-06,MA,0806,江阴华西,0,0,0,,0
2017-02-06,MA,0807,江苏海企,0,0,0,,0
2017-02-06,MA,0809,中原大化,0,0,0,,-200
2017-02-06,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-06,MA,0811,新能凤凰,0,0,0,,-200
2017-02-06,MA,0812,江阴澄利,0,0,0,,0
2017-02-06,MA,0813,镇海宁远,0,0,0,,0
2017-02-06,MA,0814,泉州振戎,0,0,0,,0
2017-02-06,MA,0815,东莞百安,0,0,-10,,0
2017-02-06,MA,小计,,0,0,-10,0,
2017-02-06,MA,0816,东莞东洲,0,0,0,,0
2017-02-06,MA,0817,广州碧辟,0,0,0,,0
2017-02-06,MA,0818,定州天鹭,1055,0,0,,-260
2017-02-06,MA,小计,,1055,0,0,0,
2017-02-06,MA,0819,内蒙博源,0,0,0,,-600
2017-02-06,MA,0820,新能能源,0,0,0,,-600
2017-02-06,MA,0821,南通阳鸿,0,0,0,,0
2017-02-06,MA,0822,常州新润,0,0,0,,0
2017-02-06,MA,0823,常州建滔,0,0,0,,0
2017-02-06,MA,0825,长江国际,0,0,0,,0
2017-02-06,MA,0826,广州中石油,0,0,0,,0
2017-02-06,MA,总计,,1055,0,-10,2050,
2017-02-06,MA,,,1055,,,,
2017-02-07,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-07,MA,小计,,0,0,0,2050,
2017-02-07,MA,0803,南通千红,0,0,0,,0
2017-02-07,MA,0806,江阴华西,0,0,0,,0
2017-02-07,MA,0807,江苏海企,0,0,0,,0
2017-02-07,MA,0809,中原大化,0,0,0,,-200
2017-02-07,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-07,MA,0811,新能凤凰,0,0,0,,-200
2017-02-07,MA,0812,江阴澄利,0,0,0,,0
2017-02-07,MA,0813,镇海宁远,0,0,0,,0
2017-02-07,MA,0814,泉州振戎,0,0,0,,0
2017-02-07,MA,0815,东莞百安,0,0,0,,0
2017-02-07,MA,0816,东莞东洲,0,0,0,,0
2017-02-07,MA,0817,广州碧辟,0,0,0,,0
2017-02-07,MA,0818,定州天鹭,1055,0,0,,-260
2017-02-07,MA,小计,,1055,0,0,0,
2017-02-07,MA,0819,内蒙博源,0,0,0,,-600
2017-02-07,MA,0820,新能能源,0,0,0,,-600
2017-02-07,MA,0821,南通阳鸿,0,0,0,,0
2017-02-07,MA,0822,常州新润,0,0,0,,0
2017-02-07,MA,0823,常州建滔,0,0,0,,0
2017-02-07,MA,0825,长江国际,0,0,0,,0
2017-02-07,MA,0826,广州中石油,0,0,0,,0
2017-02-07,MA,总计,,1055,0,0,2050,
2017-02-07,MA,,,1055,,,,
2017-02-08,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-08,MA,小计,,0,0,0,2050,
2017-02-08,MA,0803,南通千红,0,0,0,,0
2017-02-08,MA,0806,江阴华西,0,0,0,,0
2017-02-08,MA,0807,江苏海企,0,0,0,,0
2017-02-08,MA,0809,中原大化,0,0,0,,-200
2017-02-08,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-08,MA,0811,新能凤凰,0,0,0,,-200
2017-02-08,MA,0812,江阴澄利,0,0,0,,0
2017-02-08,MA,0813,镇海宁远,0,0,0,,0
2017-02-08,MA,0814,泉州振戎,0,0,0,,0
2017-02-08,MA,0815,东莞百安,0,0,0,,0
2017-02-08,MA,0816,东莞东洲,0,0,0,,0
2017-02-08,MA,0817,广州碧辟,0,0,0,,0
2017-02-08,MA,0818,定州天鹭,1055,0,0,,-260
2017-02-08,MA,小计,,1055,0,0,0,
2017-02-08,MA,0819,内蒙博源,0,0,0,,-600
2017-02-08,MA,0820,新能能源,0,0,0,,-600
2017-02-08,MA,0821,南通阳鸿,0,0,0,,0
2017-02-08,MA,0822,常州新润,0,0,0,,0
2017-02-08,MA,0823,常州建滔,0,0,0,,0
2017-02-08,MA,0825,长江国际,0,0,0,,0
2017-02-08,MA,0826,广州中石油,0,0,0,,0
2017-02-08,MA,总计,,1055,0,0,2050,
2017-02-08,MA,,,1055,,,,
2017-02-09,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-09,MA,小计,,0,0,0,2050,
2017-02-09,MA,0803,南通千红,0,0,0,,0
2017-02-09,MA,0806,江阴华西,0,0,0,,0
2017-02-09,MA,0807,江苏海企,0,0,0,,0
2017-02-09,MA,0809,中原大化,0,0,0,,-200
2017-02-09,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-09,MA,0811,新能凤凰,0,0,0,,-200
2017-02-09,MA,0812,江阴澄利,0,0,0,,0
2017-02-09,MA,0813,镇海宁远,0,0,0,,0
2017-02-09,MA,0814,泉州振戎,0,0,0,,0
2017-02-09,MA,0815,东莞百安,0,0,0,,0
2017-02-09,MA,0816,东莞东洲,0,0,0,,0
2017-02-09,MA,0817,广州碧辟,0,0,0,,0
2017-02-09,MA,0818,定州天鹭,1055,0,0,,-260
2017-02-09,MA,小计,,1055,0,0,0,
2017-02-09,MA,0819,内蒙博源,0,0,0,,-600
2017-02-09,MA,0820,新能能源,0,0,0,,-600
2017-02-09,MA,0821,南通阳鸿,0,0,0,,0
2017-02-09,MA,0822,常州新润,0,0,0,,0
2017-02-09,MA,0823,常州建滔,0,0,0,,0
2017-02-09,MA,0825,长江国际,0,0,0,,0
2017-02-09,MA,0826,广州中石油,0,0,0,,0
2017-02-09,MA,总计,,1055,0,0,2050,
2017-02-09,MA,,,1055,,,,
2017-02-10,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-10,MA,小计,,0,0,0,2050,
2017-02-10,MA,0803,南通千红,0,0,0,,0
2017-02-10,MA,0806,江阴华西,0,0,0,,0
2017-02-10,MA,0807,江苏海企,0,0,0,,0
2017-02-10,MA,0809,中原大化,0,0,0,,-200
2017-02-10,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-10,MA,0811,新能凤凰,0,0,0,,-200
2017-02-10,MA,0812,江阴澄利,0,0,0,,0
2017-02-10,MA,0813,镇海宁远,0,0,0,,0
2017-02-10,MA,0814,泉州振戎,0,0,0,,0
2017-02-10,MA,0815,东莞百安,0,0,0,,0
2017-02-10,MA,0816,东莞东洲,0,0,0,,0
2017-02-10,MA,0817,广州碧辟,0,0,0,,0
2017-02-10,MA,0818,定州天鹭,1055,0,0,,-260
2017-02-10,MA,小计,,1055,0,0,0,
2017-02-10,MA,0819,内蒙博源,0,0,0,,-600
2017-02-10,MA,0820,新能能源,0,0,0,,-600
2017-02-10,MA,0821,南通阳鸿,0,0,0,,0
2017-02-10,MA,0822,常州新润,0,0,0,,0
2017-02-10,MA,0823,常州建滔,0,0,0,,0
2017-02-10,MA,0825,长江国际,0,0,0,,0
2017-02-10,MA,0826,广州中石油,0,0,0,,0
2017-02-10,MA,总计,,1055,0,0,2050,
2017-02-10,MA,,,1055,,,,
2017-02-13,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-13,MA,小计,,0,0,0,275,
2017-02-13,MA,0803,南通千红,0,0,0,,0
2017-02-13,MA,0806,江阴华西,0,0,0,,0
2017-02-13,MA,0807,江苏海企,0,0,0,,0
2017-02-13,MA,0809,中原大化,0,0,0,,-200
2017-02-13,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-13,MA,0811,新能凤凰,0,0,0,,-200
2017-02-13,MA,0812,江阴澄利,0,0,0,,0
2017-02-13,MA,0813,镇海宁远,0,0,0,,0
2017-02-13,MA,0814,泉州振戎,0,0,0,,0
2017-02-13,MA,0815,东莞百安,0,0,0,,0
2017-02-13,MA,0816,东莞东洲,0,0,0,,0
2017-02-13,MA,0817,广州碧辟,0,0,0,,0
2017-02-13,MA,0818,定州天鹭,855,0,-200,,-260
2017-02-13,MA,小计,,855,0,-200,0,
2017-02-13,MA,0819,内蒙博源,0,0,0,,-600
2017-02-13,MA,0820,新能能源,0,0,0,,-600
2017-02-13,MA,0821,南通阳鸿,0,0,0,,0
2017-02-13,MA,0822,常州新润,0,0,0,,0
2017-02-13,MA,0823,常州建滔,0,0,0,,0
2017-02-13,MA,0825,长江国际,0,0,0,,0
2017-02-13,MA,0826,广州中石油,0,0,0,,0
2017-02-13,MA,总计,,855,0,-200,275,
2017-02-13,MA,,,855,,,,
2017-02-14,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-14,MA,小计,,0,0,0,275,
2017-02-14,MA,0803,南通千红,0,0,0,,0
2017-02-14,MA,0806,江阴华西,0,0,0,,0
2017-02-14,MA,0807,江苏海企,0,0,0,,0
2017-02-14,MA,0809,中原大化,0,0,0,,-200
2017-02-14,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-14,MA,0811,新能凤凰,0,0,0,,-200
2017-02-14,MA,0812,江阴澄利,0,0,0,,0
2017-02-14,MA,0813,镇海宁远,0,0,0,,0
2017-02-14,MA,0814,泉州振戎,0,0,0,,0
2017-02-14,MA,0815,东莞百安,0,0,0,,0
2017-02-14,MA,0816,东莞东洲,0,0,0,,0
2017-02-14,MA,0817,广州碧辟,0,0,0,,0
2017-02-14,MA,0818,定州天鹭,855,0,0,,-260
2017-02-14,MA,小计,,855,0,0,0,
2017-02-14,MA,0819,内蒙博源,0,0,0,,-600
2017-02-14,MA,0820,新能能源,0,0,0,,-600
2017-02-14,MA,0821,南通阳鸿,0,0,0,,0
2017-02-14,MA,0822,常州新润,0,0,0,,0
2017-02-14,MA,0823,常州建滔,0,0,0,,0
2017-02-14,MA,0825,长江国际,0,0,0,,0
2017-02-14,MA,0826,广州中石油,0,0,0,,0
2017-02-14,MA,总计,,855,0,0,275,
2017-02-14,MA,,,855,,,,
2017-02-15,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-15,MA,小计,,0,0,0,275,
2017-02-15,MA,0803,南通千红,0,0,0,,0
2017-02-15,MA,0806,江阴华西,0,0,0,,0
2017-02-15,MA,0807,江苏海企,0,0,0,,0
2017-02-15,MA,0809,中原大化,0,0,0,,-200
2017-02-15,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-15,MA,0811,新能凤凰,0,0,0,,-200
2017-02-15,MA,0812,江阴澄利,0,0,0,,0
2017-02-15,MA,0813,镇海宁远,0,0,0,,0
2017-02-15,MA,0814,泉州振戎,0,0,0,,0
2017-02-15,MA,0815,东莞百安,0,0,0,,0
2017-02-15,MA,0816,东莞东洲,0,0,0,,0
2017-02-15,MA,0817,广州碧辟,0,0,0,,0
2017-02-15,MA,0818,定州天鹭,855,0,0,,-260
2017-02-15,MA,小计,,855,0,0,0,
2017-02-15,MA,0819,内蒙博源,0,0,0,,-600
2017-02-15,MA,0820,新能能源,0,0,0,,-600
2017-02-15,MA,0821,南通阳鸿,0,0,0,,0
2017-02-15,MA,0822,常州新润,0,0,0,,0
2017-02-15,MA,0823,常州建滔,0,0,0,,0
2017-02-15,MA,0825,长江国际,0,0,0,,0
2017-02-15,MA,0826,广州中石油,0,0,0,,0
2017-02-15,MA,总计,,855,0,0,275,
2017-02-15,MA,,,855,,,,
2017-02-16,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-16,MA,小计,,0,0,0,275,
2017-02-16,MA,0803,南通千红,0,0,0,,0
2017-02-16,MA,0806,江阴华西,0,0,0,,0
2017-02-16,MA,0807,江苏海企,0,0,0,,0
2017-02-16,MA,0809,中原大化,0,0,0,,-200
2017-02-16,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-16,MA,0811,新能凤凰,0,0,0,,-200
2017-02-16,MA,0812,江阴澄利,0,0,0,,0
2017-02-16,MA,0813,镇海宁远,0,0,0,,0
2017-02-16,MA,0814,泉州振戎,0,0,0,,0
2017-02-16,MA,0815,东莞百安,0,0,0,,0
2017-02-16,MA,0816,东莞东洲,0,0,0,,0
2017-02-16,MA,0817,广州碧辟,0,0,0,,0
2017-02-16,MA,0818,定州天鹭,855,0,0,,-260
2017-02-16,MA,小计,,855,0,0,0,
2017-02-16,MA,0819,内蒙博源,0,0,0,,-600
2017-02-16,MA,0820,新能能源,0,0,0,,-600
2017-02-16,MA,0821,南通阳鸿,0,0,0,,0
2017-02-16,MA,0822,常州新润,0,0,0,,0
2017-02-16,MA,0823,常州建滔,0,0,0,,0
2017-02-16,MA,0825,长江国际,0,0,0,,0
2017-02-16,MA,0826,广州中石油,0,0,0,,0
2017-02-16,MA,总计,,855,0,0,275,
2017-02-16,MA,,,855,,,,
2017-02-17,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-17,MA,小计,,0,0,0,275,
2017-02-17,MA,0803,南通千红,0,0,0,,0
2017-02-17,MA,0806,江阴华西,0,0,0,,0
2017-02-17,MA,0807,江苏海企,0,0,0,,0
2017-02-17,MA,0809,中原大化,0,0,0,,-200
2017-02-17,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-17,MA,0811,新能凤凰,0,0,0,,-200
2017-02-17,MA,0812,江阴澄利,0,0,0,,0
2017-02-17,MA,0813,镇海宁远,0,0,0,,0
2017-02-17,MA,0814,泉州振戎,0,0,0,,0
2017-02-17,MA,0815,东莞百安,0,0,0,,0
2017-02-17,MA,0816,东莞东洲,0,0,0,,0
2017-02-17,MA,0817,广州碧辟,0,0,0,,0
2017-02-17,MA,0818,定州天鹭,855,0,0,,-260
2017-02-17,MA,小计,,855,0,0,0,
2017-02-17,MA,0819,内蒙博源,0,0,0,,-600
2017-02-17,MA,0820,新能能源,0,0,0,,-600
2017-02-17,MA,0821,南通阳鸿,0,0,0,,0
2017-02-17,MA,0822,常州新润,0,0,0,,0
2017-02-17,MA,0823,常州建滔,0,0,0,,0
2017-02-17,MA,0825,长江国际,0,0,0,,0
2017-02-17,MA,0826,广州中石油,0,0,0,,0
2017-02-17,MA,总计,,855,0,0,275,
2017-02-17,MA,,,855,,,,
2017-02-20,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-20,MA,小计,,0,0,0,275,
2017-02-20,MA,0803,南通千红,0,0,0,,0
2017-02-20,MA,0806,江阴华西,0,0,0,,0
2017-02-20,MA,0807,江苏海企,0,0,0,,0
2017-02-20,MA,0809,中原大化,0,0,0,,-200
2017-02-20,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-20,MA,0811,新能凤凰,0,0,0,,-200
2017-02-20,MA,0812,江阴澄利,0,0,0,,0
2017-02-20,MA,0813,镇海宁远,0,0,0,,0
2017-02-20,MA,0814,泉州振戎,0,0,0,,0
2017-02-20,MA,0815,东莞百安,0,0,0,,0
2017-02-20,MA,0816,东莞东洲,0,0,0,,0
2017-02-20,MA,0817,广州碧辟,0,0,0,,0
2017-02-20,MA,0818,定州天鹭,855,0,0,,-260
2017-02-20,MA,小计,,855,0,0,0,
2017-02-20,MA,0819,内蒙博源,0,0,0,,-600
2017-02-20,MA,0820,新能能源,0,0,0,,-600
2017-02-20,MA,0821,南通阳鸿,0,0,0,,0
2017-02-20,MA,0822,常州新润,0,0,0,,0
2017-02-20,MA,0823,常州建滔,0,0,0,,0
2017-02-20,MA,0825,长江国际,0,0,0,,0
2017-02-20,MA,0826,广州中石油,0,0,0,,0
2017-02-20,MA,总计,,855,0,0,275,
2017-02-20,MA,,,855,,,,
2017-02-21,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-21,MA,小计,,0,0,0,275,
2017-02-21,MA,0803,南通千红,0,0,0,,0
2017-02-21,MA,0806,江阴华西,0,0,0,,0
2017-02-21,MA,0807,江苏海企,0,0,0,,0
2017-02-21,MA,0809,中原大化,0,0,0,,-200
2017-02-21,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-21,MA,0811,新能凤凰,0,0,0,,-200
2017-02-21,MA,0812,江阴澄利,0,0,0,,0
2017-02-21,MA,0813,镇海宁远,0,0,0,,0
2017-02-21,MA,0814,泉州振戎,0,0,0,,0
2017-02-21,MA,0815,东莞百安,0,0,0,,0
2017-02-21,MA,0816,东莞东洲,0,0,0,,0
2017-02-21,MA,0817,广州碧辟,0,0,0,,0
2017-02-21,MA,0818,定州天鹭,855,0,0,,-260
2017-02-21,MA,小计,,855,0,0,0,
2017-02-21,MA,0819,内蒙博源,0,0,0,,-600
2017-02-21,MA,0820,新能能源,0,0,0,,-600
2017-02-21,MA,0821,南通阳鸿,0,0,0,,0
2017-02-21,MA,0822,常州新润,0,0,0,,0
2017-02-21,MA,0823,常州建滔,0,0,0,,0
2017-02-21,MA,0825,长江国际,0,0,0,,0
2017-02-21,MA,0826,广州中石油,0,0,0,,0
2017-02-21,MA,总计,,855,0,0,275,
2017-02-21,MA,,,855,,,,
2017-02-22,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-22,MA,小计,,0,0,0,275,
2017-02-22,MA,0803,南通千红,0,0,0,,0
2017-02-22,MA,0806,江阴华西,0,0,0,,0
2017-02-22,MA,0807,江苏海企,0,0,0,,0
2017-02-22,MA,0809,中原大化,0,0,0,,-200
2017-02-22,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-22,MA,0811,新能凤凰,0,0,0,,-200
2017-02-22,MA,0812,江阴澄利,0,0,0,,0
2017-02-22,MA,0813,镇海宁远,0,0,0,,0
2017-02-22,MA,0814,泉州振戎,0,0,0,,0
2017-02-22,MA,0815,东莞百安,0,0,0,,0
2017-02-22,MA,0816,东莞东洲,0,0,0,,0
2017-02-22,MA,0817,广州碧辟,0,0,0,,0
2017-02-22,MA,0818,定州天鹭,855,0,0,,-260
2017-02-22,MA,小计,,855,0,0,0,
2017-02-22,MA,0819,内蒙博源,0,0,0,,-600
2017-02-22,MA,0820,新能能源,0,0,0,,-600
2017-02-22,MA,0821,南通阳鸿,0,0,0,,0
2017-02-22,MA,0822,常州新润,0,0,0,,0
2017-02-22,MA,0823,常州建滔,0,0,0,,0
2017-02-22,MA,0825,长江国际,0,0,0,,0
2017-02-22,MA,0826,广州中石油,0,0,0,,0
2017-02-22,MA,总计,,855,0,0,275,
2017-02-22,MA,,,855,,,,
2017-02-23,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-23,MA,小计,,0,0,0,275,
2017-02-23,MA,0803,南通千红,0,0,0,,0
2017-02-23,MA,0806,江阴华西,0,0,0,,0
2017-02-23,MA,0807,江苏海企,0,0,0,,0
2017-02-23,MA,0809,中原大化,0,0,0,,-200
2017-02-23,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-23,MA,0811,新能凤凰,0,0,0,,-200
2017-02-23,MA,0812,江阴澄利,0,0,0,,0
2017-02-23,MA,0813,镇海宁远,0,0,0,,0
2017-02-23,MA,0814,泉州振戎,0,0,0,,0
2017-02-23,MA,0815,东莞百安,0,0,0,,0
2017-02-23,MA,0816,东莞东洲,0,0,0,,0
2017-02-23,MA,0817,广州碧辟,0,0,0,,0
2017-02-23,MA,0818,定州天鹭,855,0,0,,-260
2017-02-23,MA,小计,,855,0,0,0,
2017-02-23,MA,0819,内蒙博源,0,0,0,,-600
2017-02-23,MA,0820,新能能源,0,0,0,,-600
2017-02-23,MA,0821,南通阳鸿,0,0,0,,0
2017-02-23,MA,0822,常州新润,0,0,0,,0
2017-02-23,MA,0823,常州建滔,0,0,0,,0
2017-02-23,MA,0825,长江国际,0,0,0,,0
2017-02-23,MA,0826,广州中石油,0,0,0,,0
2017-02-23,MA,总计,,855,0,0,275,
2017-02-23,MA,,,855,,,,
2017-02-24,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-24,MA,小计,,0,0,0,275,
2017-02-24,MA,0803,南通千红,0,0,0,,0
2017-02-24,MA,0806,江阴华西,0,0,0,,0
2017-02-24,MA,0807,江苏海企,0,0,0,,0
2017-02-24,MA,0809,中原大化,0,0,0,,-200
2017-02-24,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-24,MA,0811,新能凤凰,0,0,0,,-200
2017-02-24,MA,0812,江阴澄利,0,0,0,,0
2017-02-24,MA,0813,镇海宁远,0,0,0,,0
2017-02-24,MA,0814,泉州振戎,0,0,0,,0
2017-02-24,MA,0815,东莞百安,0,0,0,,0
2017-02-24,MA,0816,东莞东洲,0,0,0,,0
2017-02-24,MA,0817,广州碧辟,0,0,0,,0
2017-02-24,MA,0818,定州天鹭,855,0,0,,-260
2017-02-24,MA,小计,,855,0,0,0,
2017-02-24,MA,0819,内蒙博源,0,0,0,,-600
2017-02-24,MA,0820,新能能源,0,0,0,,-600
2017-02-24,MA,0821,南通阳鸿,0,0,0,,0
2017-02-24,MA,0822,常州新润,0,0,0,,0
2017-02-24,MA,0823,常州建滔,0,0,0,,0
2017-02-24,MA,0825,长江国际,0,0,0,,0
2017-02-24,MA,0826,广州中石油,0,0,0,,0
2017-02-24,MA,总计,,855,0,0,275,
2017-02-24,MA,,,855,,,,
2017-02-27,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-27,MA,小计,,0,0,0,275,
2017-02-27,MA,0803,南通千红,0,0,0,,0
2017-02-27,MA,0806,江阴华西,0,0,0,,0
2017-02-27,MA,0807,江苏海企,0,0,0,,0
2017-02-27,MA,0809,中原大化,0,0,0,,-200
2017-02-27,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-27,MA,0811,新能凤凰,0,0,0,,-200
2017-02-27,MA,0812,江阴澄利,0,0,0,,0
2017-02-27,MA,0813,镇海宁远,0,0,0,,0
2017-02-27,MA,0814,泉州振戎,0,0,0,,0
2017-02-27,MA,0815,东莞百安,0,0,0,,0
2017-02-27,MA,0816,东莞东洲,0,0,0,,0
2017-02-27,MA,0817,广州碧辟,0,0,0,,0
2017-02-27,MA,0818,定州天鹭,855,0,0,,-260
2017-02-27,MA,小计,,855,0,0,0,
2017-02-27,MA,0819,内蒙博源,0,0,0,,-600
2017-02-27,MA,0820,新能能源,0,0,0,,-600
2017-02-27,MA,0821,南通阳鸿,0,0,0,,0
2017-02-27,MA,0822,常州新润,0,0,0,,0
2017-02-27,MA,0823,常州建滔,0,0,0,,0
2017-02-27,MA,0825,长江国际,0,0,0,,0
2017-02-27,MA,0826,广州中石油,0,0,0,,0
2017-02-27,MA,总计,,855,0,0,275,
2017-02-27,MA,,,855,,,,
2017-02-28,MA,0801,太仓阳鸿,0,0,0,,0
2017-02-28,MA,小计,,0,0,0,275,
2017-02-28,MA,0803,南通千红,0,0,0,,0
2017-02-28,MA,0806,江阴华西,0,0,0,,0
2017-02-28,MA,0807,江苏海企,0,0,0,,0
2017-02-28,MA,0809,中原大化,0,0,0,,-200
2017-02-28,MA,0810,兖矿煤化,0,0,0,,-200
2017-02-28,MA,0811,新能凤凰,0,0,0,,-200
2017-02-28,MA,0812,江阴澄利,0,0,0,,0
2017-02-28,MA,0813,镇海宁远,0,0,0,,0
2017-02-28,MA,0814,泉州振戎,0,0,0,,0
2017-02-28,MA,0815,东莞百安,0,0,0,,0
2017-02-28,MA,0816,东莞东洲,0,0,0,,0
2017-02-28,MA,0817,广州碧辟,0,0,0,,0
2017-02-28,MA,0818,定州天鹭,855,0,0,,-260
2017-02-28,MA,小计,,855,0,0,0,
2017-02-28,MA,0819,内蒙博源,0,0,0,,-600
2017-02-28,MA,0820,新能能源,0,0,0,,-600
2017-02-28,MA,0821,南通阳鸿,0,0,0,,0
2017-02-28,MA,0822,常州新润,0,0,0,,0
2017-02-28,MA,0823,常州建滔,0,0,0,,0
2017-02-28,MA,0825,长江国际,0,0,0,,0
2017-02-28,MA,0826,广州中石油,0,0,0,,0
2017-02-28,MA,总计,,855,0,0,275,
2017-02-28,MA,,,855,,,,
2017-03-01,MA,0801,太仓阳鸿,0,0,0,,0
2017-03-01,MA,小计,,0,0,0,275,
2017-03-01,MA,0803,南通千红,0,0,0,,0
2017-03-01,MA,0806,江阴华西,0,0,0,,0
2017-03-01,MA,0807,江苏海企,0,0,0,,0
2017-03-01,MA,0809,中原大化,0,0,0,,-200
2017-03-01,MA,0810,兖矿煤化,0,0,0,,-200
2017-03-01,MA,0811,新能凤凰,0,0,0,,-200
2017-03-01,MA,0812,江阴澄利,0,0,0,,0
2017-03-01,MA,0813,镇海宁远,0,0,0,,0
2017-03-01,MA,0814,泉州振戎,0,0,0,,0
2017-03-01,MA,0815,东莞百安,0,0,0,,0
2017-03-01,MA,0816,东莞东洲,0,0,0,,0
2017-03-01,MA,0817,广州碧辟,0,0,0,,0
2017-03-01,MA,0818,定州天鹭,855,0,0,,-260
2017-03-01,MA,小计,,855,0,0,0,
2017-03-01,MA,0819,内蒙博源,0,0,0,,-600
2017-03-01,MA,0820,新能能源,0,0,0,,-600
2017-03-01,MA,0821,南通阳鸿,0,0,0,,0
2017-03-01,MA,0822,常州新润,0,0,0,,0
2017-03-01,MA,0823,常州建滔,0,0,0,,0
2017-03-01,MA,0825,长江国际,0,0,0,,0
2017-03-01,MA,0826,广州中石油,0,0,0,,0
2017-03-01,MA,总计,,855,0,0,275,
2017-03-01,MA,,,855,,,,
2017-03-02,MA,0801,太仓阳鸿,0,0,0,,0
2017-03-02,MA,小计,,0,0,0,275,
2017-03-02,MA,0803,南通千红,0,0,0,,0
2017-03-02,MA,0806,江阴华西,0,0,0,,0
2017-03-02,MA,0807,江苏海企,0,0,0,,0
2017-03-02,MA,0809,中原大化,0,0,0,,-200
2017-03-02,MA,0810,兖矿煤化,0,0,0,,-200
2017-03-02,MA,0811,新能凤凰,0,0,0,,-200
2017-03-02,MA,0812,江阴澄利,0,0,0,,0
2017-03-02,MA,0813,镇海宁远,0,0,0,,0
2017-03-02,MA,0814,泉州振戎,0,0,0,,0
2017-03-02,MA,0815,东莞百安,0,0,0,,0
2017-03-02,MA,0816,东莞东洲,0,0,0,,0
2017-03-02,MA,0817,广州碧辟,0,0,0,,0
2017-03-02,MA,0818,定州天鹭,855,0,0,,-260
2017-03-02,MA,小计,,855,0,0,0,
2017-03-02,MA,0819,内蒙博源,0,0,0,,-600
2017-03-02,MA,0820,新能能源,0,0,0,,-600
2017-03-02,MA,0821,南通阳鸿,0,0,0,,0
2017-03-02,MA,0822,常州新润,0,0,0,,0
2017-03-02,MA,0823,常州建滔,0,0,0,,0
2017-03-02,MA,0825,长江国际,0,0,0,,0
2017-03-02,MA,0826,广州中石油,0,0,0,,0
2017-03-02,MA,总计,,855,0,0,275,
2017-03-02,MA,,,855,,,,
2017-03-03,MA,0801,太仓阳鸿,0,0,0,,0
2017-03-03,MA,小计,,0,0,0,275,
2017-03-03,MA,0803,南通千红,0,0,0,,0
2017-03-03,MA,0806,江阴华西,0,0,0,,0
2017-03-03,MA,0807,江苏海企,0,0,0,,0
2017-03-03,MA,0809,中原大化,0,0,0,,-200
2017-03-03,MA,0810,兖矿煤化,0,0,0,,-200
2017-03-03,MA,0811,新能凤凰,0,0,0,,-200
2017-03-03,MA,0812,江阴澄利,0,0,0,,0
2017-03-03,MA,0813,镇海宁远,0,0,0,,0
2017-03-03,MA,0814,泉州振戎,0,0,0,,0
2017-03-03,MA,0815,东莞百安,0,0,0,,0
2017-03-03,MA,0816,东莞东洲,0,0,0,,0
2017-03-03,MA,0817,广州碧辟,0,0,0,,0
2017-03-03,MA,0818,定州天鹭,855,0,0,,-260
2017-03-03,MA,小计,,855,0,0,0,
2017-03-03,MA,0819,内蒙博源,0,0,0,,-600
2017-03-03,MA,0820,新能能源,0,0,0,,-600
2017-03-03,MA,0821,南通阳鸿,0,0,0,,0
2017-03-03,MA,0822,常州新润,0,0,0,,0
2017-03-03,MA,0823,常州建滔,0,0,0,,0
2017-03-03,MA,0825,长江国际,0,0,0,,0
2017-03-03,MA,0826,广州中石油,0,0,0,,0
