date,var,source_key,仓库编号,仓库简称,品牌,仓单数量,当日增减,有效预报,升贴水,仓单数量(完税),仓单数量(保税)
2021-06-29,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-06-29,TA,PTA,0534,福建金纶,福海创,,0,,0,7163,0
2021-06-29,TA,PTA,,,海南逸盛,,0,,,2450,0
2021-06-29,TA,PTA,,,恒力石化,,0,,,2802,0
2021-06-29,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-06-29,TA,PTA,小计,,,,0,1962,,14947,0
2021-06-29,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-06-29,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,0,,0,2968,0
2021-06-29,TA,PTA,小计,,,,0,0,,2968,0
2021-06-29,TA,PTA,0538,国贸物流,,,0,,0,0,0
2021-06-29,TA,PTA,总计,,,,-204,1962,,147315,0
2021-06-30,TA,PTA,0314,江阴协丰,恒力石化,,0,,0,8262,0
2021-06-30,TA,PTA,,,江阴汉邦,,0,,,1002,0
2021-06-30,TA,PTA,,,逸盛大化,,0,,,2050,0
2021-06-30,TA,PTA,小计,,,,0,0,,11314,0
2021-06-30,TA,PTA,0503,太仓新港,恒力石化,,0,,0,5778,0
2021-06-30,TA,PTA,,,逸盛大化,,0,,,2202,0
2021-06-30,TA,PTA,小计,,,,0,0,,7980,0
2021-06-30,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,3016,0
2021-06-30,TA,PTA,,,逸盛大化,,0,,,2284,0
2021-06-30,TA,PTA,小计,,,,0,0,,5300,0
2021-06-30,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2021-06-30,TA,PTA,0506,宁波高新,,,0,,-20,0,0
2021-06-30,TA,PTA,0508,平湖华瑞,,,0,,0,0,0
2021-06-30,TA,PTA,0509,张家港港务,恒力石化,,0,,0,180,0
2021-06-30,TA,PTA,小计,,,,0,0,,180,0
2021-06-30,TA,PTA,0513,嘉兴石化,,,0,,0,0,0
2021-06-30,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,78030,0
2021-06-30,TA,PTA,小计,,,,0,0,,78030,0
2021-06-30,TA,PTA,0515,海伦石化,,,0,,0,0,0
2021-06-30,TA,PTA,0516,张家港外服,福海创,,0,,0,1092,0
2021-06-30,TA,PTA,,,恒力石化,,-300,,,2980,0
2021-06-30,TA,PTA,,,逸盛大化,,0,,,9642,0
2021-06-30,TA,PTA,小计,,,,-300,0,,13714,0
2021-06-30,TA,PTA,0517,逸盛石化(厂库),,,0,,-20,0,0
2021-06-30,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2021-06-30,TA,PTA,0523,苏州港口,福海创,,0,,0,408,0
2021-06-30,TA,PTA,,,恒力石化,,0,,,11492,0
2021-06-30,TA,PTA,,,逸盛大化,,0,,,402,0
2021-06-30,TA,PTA,小计,,,,0,0,,12302,0
2021-06-30,TA,PTA,0524,恒力石化（厂库）,,,0,,0,0,0
2021-06-30,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,277,0
2021-06-30,TA,PTA,小计,,,,0,0,,277,0
2021-06-30,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,2,0
2021-06-30,TA,PTA,小计,,,,0,840,,2,0
2021-06-30,TA,PTA,0530,华润化学,,,0,,0,0,0
2021-06-30,TA,PTA,0531,嘉兴海陆,,,0,,0,0,0
2021-06-30,TA,PTA,0532,建发物流,逸盛大化,,0,,0,1,0
2021-06-30,TA,PTA,小计,,,,0,0,,1,0
2021-06-30,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-06-30,TA,PTA,0534,福建金纶,福海创,,0,,0,7163,0
2021-06-30,TA,PTA,,,海南逸盛,,0,,,2450,0
2021-06-30,TA,PTA,,,恒力石化,,0,,,2802,0
2021-06-30,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-06-30,TA,PTA,小计,,,,0,1962,,14947,0
2021-06-30,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-06-30,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,2004,,0,4972,0
2021-06-30,TA,PTA,小计,,,,2004,0,,4972,0
2021-06-30,TA,PTA,0538,国贸物流,,,0,,0,0,0
2021-06-30,TA,PTA,总计,,,,1704,2802,,149019,0
2021-07-01,TA,PTA,0314,江阴协丰,恒力石化,,0,,0,8262,0
2021-07-01,TA,PTA,,,江阴汉邦,,0,,,1002,0
2021-07-01,TA,PTA,,,逸盛大化,,0,,,2050,0
2021-07-01,TA,PTA,小计,,,,0,0,,11314,0
2021-07-01,TA,PTA,0503,太仓新港,恒力石化,,0,,0,5778,0
2021-07-01,TA,PTA,,,逸盛大化,,0,,,2202,0
2021-07-01,TA,PTA,小计,,,,0,0,,7980,0
2021-07-01,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,3016,0
2021-07-01,TA,PTA,,,逸盛大化,,0,,,2284,0
2021-07-01,TA,PTA,小计,,,,0,0,,5300,0
2021-07-01,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2021-07-01,TA,PTA,0506,宁波高新,,,0,,-20,0,0
2021-07-01,TA,PTA,0508,平湖华瑞,,,0,,0,0,0
2021-07-01,TA,PTA,0509,张家港港务,恒力石化,,0,,0,180,0
2021-07-01,TA,PTA,小计,,,,0,0,,180,0
2021-07-01,TA,PTA,0513,嘉兴石化,,,0,,0,0,0
2021-07-01,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,78030,0
2021-07-01,TA,PTA,小计,,,,0,0,,78030,0
2021-07-01,TA,PTA,0515,海伦石化,,,0,,0,0,0
2021-07-01,TA,PTA,0516,张家港外服,福海创,,0,,0,1092,0
2021-07-01,TA,PTA,,,恒力石化,,-1014,,,1966,0
2021-07-01,TA,PTA,,,逸盛大化,,0,,,9642,0
2021-07-01,TA,PTA,小计,,,,-1014,0,,12700,0
2021-07-01,TA,PTA,0517,逸盛石化(厂库),,,0,,-20,0,0
2021-07-01,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2021-07-01,TA,PTA,0523,苏州港口,福海创,,0,,0,408,0
2021-07-01,TA,PTA,,,恒力石化,,0,,,11492,0
2021-07-01,TA,PTA,,,逸盛大化,,0,,,402,0
2021-07-01,TA,PTA,小计,,,,0,0,,12302,0
2021-07-01,TA,PTA,0524,恒力石化（厂库）,,,0,,0,0,0
2021-07-01,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,277,0
2021-07-01,TA,PTA,小计,,,,0,0,,277,0
2021-07-01,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,2,0
2021-07-01,TA,PTA,小计,,,,0,840,,2,0
2021-07-01,TA,PTA,0530,华润化学,,,0,,0,0,0
2021-07-01,TA,PTA,0531,嘉兴海陆,,,0,,0,0,0
2021-07-01,TA,PTA,0532,建发物流,逸盛大化,,0,,0,1,0
2021-07-01,TA,PTA,小计,,,,0,1002,,1,0
2021-07-01,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-07-01,TA,PTA,0534,福建金纶,福海创,,-198,,0,6965,0
2021-07-01,TA,PTA,,,海南逸盛,,0,,,2450,0
2021-07-01,TA,PTA,,,恒力石化,,0,,,2802,0
2021-07-01,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-07-01,TA,PTA,小计,,,,-198,1962,,14749,0
2021-07-01,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-07-01,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,-2004,,0,2968,0
2021-07-01,TA,PTA,小计,,,,-2004,0,,2968,0
2021-07-01,TA,PTA,0538,国贸物流,,,0,,0,0,0
2021-07-01,TA,PTA,总计,,,,-3216,3804,,145803,0
2021-07-02,TA,PTA,0314,江阴协丰,恒力石化,,0,,0,8262,0
2021-07-02,TA,PTA,,,江阴汉邦,,0,,,1002,0
2021-07-02,TA,PTA,,,逸盛大化,,0,,,2050,0
2021-07-02,TA,PTA,小计,,,,0,0,,11314,0
2021-07-02,TA,PTA,0503,太仓新港,恒力石化,,0,,0,5778,0
2021-07-02,TA,PTA,,,逸盛大化,,0,,,2202,0
2021-07-02,TA,PTA,小计,,,,0,0,,7980,0
2021-07-02,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,3016,0
2021-07-02,TA,PTA,,,逸盛大化,,0,,,2284,0
2021-07-02,TA,PTA,小计,,,,0,0,,5300,0
2021-07-02,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2021-07-02,TA,PTA,0506,宁波高新,,,0,,-20,0,0
2021-07-02,TA,PTA,0508,平湖华瑞,,,0,,0,0,0
2021-07-02,TA,PTA,0509,张家港港务,恒力石化,,0,,0,180,0
2021-07-02,TA,PTA,小计,,,,0,0,,180,0
2021-07-02,TA,PTA,0513,嘉兴石化,,,0,,0,0,0
2021-07-02,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,78030,0
2021-07-02,TA,PTA,小计,,,,0,0,,78030,0
2021-07-02,TA,PTA,0515,海伦石化,,,0,,0,0,0
2021-07-02,TA,PTA,0516,张家港外服,福海创,,0,,0,1092,0
2021-07-02,TA,PTA,,,恒力石化,,-756,,,1210,0
2021-07-02,TA,PTA,,,逸盛大化,,0,,,9642,0
2021-07-02,TA,PTA,小计,,,,-756,0,,11944,0
2021-07-02,TA,PTA,0517,逸盛石化(厂库),,,0,,-20,0,0
2021-07-02,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2021-07-02,TA,PTA,0523,苏州港口,福海创,,0,,0,408,0
2021-07-02,TA,PTA,,,恒力石化,,0,,,11492,0
2021-07-02,TA,PTA,,,逸盛大化,,0,,,402,0
2021-07-02,TA,PTA,小计,,,,0,0,,12302,0
2021-07-02,TA,PTA,0524,恒力石化（厂库）,,,0,,0,0,0
2021-07-02,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,277,0
2021-07-02,TA,PTA,小计,,,,0,0,,277,0
2021-07-02,TA,PTA,0527,江苏国望,逸盛大化,,0,,0,2,0
2021-07-02,TA,PTA,小计,,,,0,840,,2,0
2021-07-02,TA,PTA,0530,华润化学,,,0,,0,0,0
2021-07-02,TA,PTA,0531,嘉兴海陆,,,0,,0,0,0
2021-07-02,TA,PTA,0532,建发物流,逸盛大化,,0,,0,1,0
2021-07-02,TA,PTA,小计,,,,0,1002,,1,0
2021-07-02,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-07-02,TA,PTA,0534,福建金纶,福海创,,0,,0,6965,0
2021-07-02,TA,PTA,,,海南逸盛,,0,,,2450,0
2021-07-02,TA,PTA,,,恒力石化,,0,,,2802,0
2021-07-02,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-07-02,TA,PTA,小计,,,,0,1962,,14749,0
2021-07-02,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-07-02,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,-36,,0,2932,0
2021-07-02,TA,PTA,小计,,,,-36,0,,2932,0
2021-07-02,TA,PTA,0538,国贸物流,,,0,,0,0,0
2021-07-02,TA,PTA,总计,,,,-792,3804,,145011,0
2021-07-05,TA,PTA,0314,江阴协丰,恒力石化,,0,,0,8262,0
2021-07-05,TA,PTA,,,江阴汉邦,,0,,,1002,0
2021-07-05,TA,PTA,,,逸盛大化,,-24,,,2026,0
2021-07-05,TA,PTA,小计,,,,-24,0,,11290,0
2021-07-05,TA,PTA,0503,太仓新港,恒力石化,,-199,,0,5579,0
2021-07-05,TA,PTA,,,逸盛大化,,0,,,2202,0
2021-07-05,TA,PTA,小计,,,,-199,0,,7781,0
2021-07-05,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,3016,0
2021-07-05,TA,PTA,,,逸盛大化,,0,,,2284,0
2021-07-05,TA,PTA,小计,,,,0,0,,5300,0
2021-07-05,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2021-07-05,TA,PTA,0506,宁波高新,,,0,,-20,0,0
2021-07-05,TA,PTA,0508,平湖华瑞,,,0,,0,0,0
2021-07-05,TA,PTA,0509,张家港港务,恒力石化,,0,,0,180,0
2021-07-05,TA,PTA,小计,,,,0,0,,180,0
2021-07-05,TA,PTA,0513,嘉兴石化,,,0,,0,0,0
2021-07-05,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,78030,0
2021-07-05,TA,PTA,小计,,,,0,0,,78030,0
2021-07-05,TA,PTA,0515,海伦石化,,,0,,0,0,0
2021-07-05,TA,PTA,0516,张家港外服,福海创,,0,,0,1092,0
2021-07-05,TA,PTA,,,恒力石化,,-246,,,964,0
2021-07-05,TA,PTA,,,逸盛大化,,0,,,9642,0
2021-07-05,TA,PTA,小计,,,,-246,0,,11698,0
2021-07-05,TA,PTA,0517,逸盛石化(厂库),,,0,,-20,0,0
2021-07-05,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2021-07-05,TA,PTA,0523,苏州港口,福海创,,0,,0,408,0
2021-07-05,TA,PTA,,,恒力石化,,0,,,11492,0
2021-07-05,TA,PTA,,,逸盛大化,,0,,,402,0
2021-07-05,TA,PTA,小计,,,,0,0,,12302,0
2021-07-05,TA,PTA,0524,恒力石化（厂库）,,,0,,0,0,0
2021-07-05,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,277,0
2021-07-05,TA,PTA,小计,,,,0,0,,277,0
2021-07-05,TA,PTA,0527,江苏国望,逸盛大化,,-2,,0,0,0
2021-07-05,TA,PTA,小计,,,,-2,840,,0,0
2021-07-05,TA,PTA,0530,华润化学,,,0,,0,0,0
2021-07-05,TA,PTA,0531,嘉兴海陆,,,0,,0,0,0
2021-07-05,TA,PTA,0532,建发物流,逸盛大化,,0,,0,1,0
2021-07-05,TA,PTA,小计,,,,0,1002,,1,0
2021-07-05,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-07-05,TA,PTA,0534,福建金纶,福海创,,0,,0,6965,0
2021-07-05,TA,PTA,,,海南逸盛,,0,,,2450,0
2021-07-05,TA,PTA,,,恒力石化,,0,,,2802,0
2021-07-05,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-07-05,TA,PTA,小计,,,,0,2964,,14749,0
2021-07-05,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-07-05,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,-1002,,0,1930,0
2021-07-05,TA,PTA,小计,,,,-1002,0,,1930,0
2021-07-05,TA,PTA,0538,国贸物流,,,0,,0,0,0
2021-07-05,TA,PTA,总计,,,,-1473,4806,,143538,0
2021-07-06,TA,PTA,0314,江阴协丰,恒力石化,,-608,,0,7654,0
2021-07-06,TA,PTA,,,江阴汉邦,,0,,,1002,0
2021-07-06,TA,PTA,,,逸盛大化,,0,,,2026,0
2021-07-06,TA,PTA,小计,,,,-608,0,,10682,0
2021-07-06,TA,PTA,0503,太仓新港,恒力石化,,0,,0,5579,0
2021-07-06,TA,PTA,,,逸盛大化,,0,,,2202,0
2021-07-06,TA,PTA,小计,,,,0,0,,7781,0
2021-07-06,TA,PTA,0504,张家港华瑞,恒力石化,,0,,0,3016,0
2021-07-06,TA,PTA,,,逸盛大化,,0,,,2284,0
2021-07-06,TA,PTA,小计,,,,0,400,,5300,0
2021-07-06,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2021-07-06,TA,PTA,0506,宁波高新,,,0,,-20,0,0
2021-07-06,TA,PTA,0508,平湖华瑞,,,0,,0,0,0
2021-07-06,TA,PTA,0509,张家港港务,恒力石化,,0,,0,180,0
2021-07-06,TA,PTA,小计,,,,0,0,,180,0
2021-07-06,TA,PTA,0513,嘉兴石化,,,0,,0,0,0
2021-07-06,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,78030,0
2021-07-06,TA,PTA,小计,,,,0,0,,78030,0
2021-07-06,TA,PTA,0515,海伦石化,,,0,,0,0,0
2021-07-06,TA,PTA,0516,张家港外服,福海创,,0,,0,1092,0
2021-07-06,TA,PTA,,,恒力石化,,-468,,,496,0
2021-07-06,TA,PTA,,,逸盛大化,,0,,,9642,0
2021-07-06,TA,PTA,小计,,,,-468,0,,11230,0
2021-07-06,TA,PTA,0517,逸盛石化(厂库),,,0,,-20,0,0
2021-07-06,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2021-07-06,TA,PTA,0523,苏州港口,福海创,,0,,0,408,0
2021-07-06,TA,PTA,,,恒力石化,,0,,,11492,0
2021-07-06,TA,PTA,,,逸盛大化,,0,,,402,0
2021-07-06,TA,PTA,小计,,,,0,0,,12302,0
2021-07-06,TA,PTA,0524,恒力石化（厂库）,,,0,,0,0,0
2021-07-06,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,277,0
2021-07-06,TA,PTA,小计,,,,0,0,,277,0
2021-07-06,TA,PTA,0527,江苏国望,,,0,,0,0,0
2021-07-06,TA,PTA,小计,,,,0,840,,0,0
2021-07-06,TA,PTA,0530,华润化学,,,0,,0,0,0
2021-07-06,TA,PTA,0531,嘉兴海陆,,,0,,0,0,0
2021-07-06,TA,PTA,0532,建发物流,逸盛大化,,-1,,0,0,0
2021-07-06,TA,PTA,小计,,,,-1,1002,,0,0
2021-07-06,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-07-06,TA,PTA,0534,福建金纶,福海创,,0,,0,6965,0
2021-07-06,TA,PTA,,,海南逸盛,,0,,,2450,0
2021-07-06,TA,PTA,,,恒力石化,,0,,,2802,0
2021-07-06,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-07-06,TA,PTA,小计,,,,0,4968,,14749,0
2021-07-06,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-07-06,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,2557,,0,4487,0
2021-07-06,TA,PTA,小计,,,,2557,0,,4487,0
2021-07-06,TA,PTA,0538,国贸物流,,,0,,0,0,0
2021-07-06,TA,PTA,总计,,,,1480,7210,,145018,0
2021-07-07,TA,PTA,0314,江阴协丰,恒力石化,,-200,,0,7454,0
2021-07-07,TA,PTA,,,江阴汉邦,,0,,,1002,0
2021-07-07,TA,PTA,,,逸盛大化,,-24,,,2002,0
2021-07-07,TA,PTA,小计,,,,-224,0,,10458,0
2021-07-07,TA,PTA,0503,太仓新港,恒力石化,,0,,0,5579,0
2021-07-07,TA,PTA,,,逸盛大化,,0,,,2202,0
2021-07-07,TA,PTA,小计,,,,0,0,,7781,0
2021-07-07,TA,PTA,0504,张家港华瑞,恒力石化,,-1600,,0,1416,0
2021-07-07,TA,PTA,,,逸盛大化,,-6,,,2278,0
2021-07-07,TA,PTA,小计,,,,-1606,0,,3694,0
2021-07-07,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2021-07-07,TA,PTA,0506,宁波高新,,,0,,-20,0,0
2021-07-07,TA,PTA,0508,平湖华瑞,,,0,,0,0,0
2021-07-07,TA,PTA,0509,张家港港务,恒力石化,,0,,0,180,0
2021-07-07,TA,PTA,小计,,,,0,0,,180,0
2021-07-07,TA,PTA,0513,嘉兴石化,,,0,,0,0,0
2021-07-07,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,78030,0
2021-07-07,TA,PTA,小计,,,,0,0,,78030,0
2021-07-07,TA,PTA,0515,海伦石化,,,0,,0,0,0
2021-07-07,TA,PTA,0516,张家港外服,福海创,,0,,0,1092,0
2021-07-07,TA,PTA,,,恒力石化,,-494,,,2,0
2021-07-07,TA,PTA,,,逸盛大化,,0,,,9642,0
2021-07-07,TA,PTA,小计,,,,-494,0,,10736,0
2021-07-07,TA,PTA,0517,逸盛石化(厂库),,,0,,-20,0,0
2021-07-07,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2021-07-07,TA,PTA,0523,苏州港口,福海创,,0,,0,408,0
2021-07-07,TA,PTA,,,恒力石化,,0,,,11492,0
2021-07-07,TA,PTA,,,逸盛大化,,0,,,402,0
2021-07-07,TA,PTA,小计,,,,0,0,,12302,0
2021-07-07,TA,PTA,0524,恒力石化（厂库）,,,0,,0,0,0
2021-07-07,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,277,0
2021-07-07,TA,PTA,小计,,,,0,0,,277,0
2021-07-07,TA,PTA,0527,江苏国望,,,0,,0,0,0
2021-07-07,TA,PTA,小计,,,,0,840,,0,0
2021-07-07,TA,PTA,0530,华润化学,,,0,,0,0,0
2021-07-07,TA,PTA,0531,嘉兴海陆,,,0,,0,0,0
2021-07-07,TA,PTA,0532,建发物流,,,0,,0,0,0
2021-07-07,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-07-07,TA,PTA,0534,福建金纶,福海创,,0,,0,6965,0
2021-07-07,TA,PTA,,,海南逸盛,,0,,,2450,0
2021-07-07,TA,PTA,,,恒力石化,,0,,,2802,0
2021-07-07,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-07-07,TA,PTA,小计,,,,0,4968,,14749,0
2021-07-07,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-07-07,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,400,,0,4887,0
2021-07-07,TA,PTA,小计,,,,400,0,,4887,0
2021-07-07,TA,PTA,0538,国贸物流,,,0,,0,0,0
2021-07-07,TA,PTA,总计,,,,-1924,5808,,143094,0
2021-07-08,TA,PTA,0314,江阴协丰,恒力石化,,-72,,0,7382,0
2021-07-08,TA,PTA,,,江阴汉邦,,0,,,1002,0
2021-07-08,TA,PTA,,,逸盛大化,,0,,,2002,0
2021-07-08,TA,PTA,小计,,,,-72,0,,10386,0
2021-07-08,TA,PTA,0503,太仓新港,恒力石化,,-6,,0,5573,0
2021-07-08,TA,PTA,,,逸盛大化,,0,,,2202,0
2021-07-08,TA,PTA,小计,,,,-6,0,,7775,0
2021-07-08,TA,PTA,0504,张家港华瑞,逸盛大化,,-6,,0,2272,0
2021-07-08,TA,PTA,,,恒力石化,,-1416,,,0,0
2021-07-08,TA,PTA,小计,,,,-1422,0,,2272,0
2021-07-08,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2021-07-08,TA,PTA,0506,宁波高新,,,0,,-20,0,0
2021-07-08,TA,PTA,0508,平湖华瑞,,,0,,0,0,0
2021-07-08,TA,PTA,0509,张家港港务,恒力石化,,0,,0,180,0
2021-07-08,TA,PTA,小计,,,,0,0,,180,0
2021-07-08,TA,PTA,0513,嘉兴石化,,,0,,0,0,0
2021-07-08,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,78030,0
2021-07-08,TA,PTA,小计,,,,0,0,,78030,0
2021-07-08,TA,PTA,0515,海伦石化,,,0,,0,0,0
2021-07-08,TA,PTA,0516,张家港外服,福海创,,0,,0,1092,0
2021-07-08,TA,PTA,,,恒力石化,,0,,,2,0
2021-07-08,TA,PTA,,,逸盛大化,,0,,,9642,0
2021-07-08,TA,PTA,小计,,,,0,0,,10736,0
2021-07-08,TA,PTA,0517,逸盛石化(厂库),,,0,,-20,0,0
2021-07-08,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2021-07-08,TA,PTA,0523,苏州港口,福海创,,0,,0,408,0
2021-07-08,TA,PTA,,,恒力石化,,0,,,11492,0
2021-07-08,TA,PTA,,,逸盛大化,,0,,,402,0
2021-07-08,TA,PTA,小计,,,,0,0,,12302,0
2021-07-08,TA,PTA,0524,恒力石化（厂库）,,,0,,0,0,0
2021-07-08,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,277,0
2021-07-08,TA,PTA,小计,,,,0,0,,277,0
2021-07-08,TA,PTA,0527,江苏国望,,,0,,0,0,0
2021-07-08,TA,PTA,小计,,,,0,840,,0,0
2021-07-08,TA,PTA,0530,华润化学,,,0,,0,0,0
2021-07-08,TA,PTA,0531,嘉兴海陆,,,0,,0,0,0
2021-07-08,TA,PTA,0532,建发物流,,,0,,0,0,0
2021-07-08,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-07-08,TA,PTA,0534,福建金纶,福海创,,0,,0,6965,0
2021-07-08,TA,PTA,,,海南逸盛,,0,,,2450,0
2021-07-08,TA,PTA,,,恒力石化,,0,,,2802,0
2021-07-08,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-07-08,TA,PTA,小计,,,,0,4968,,14749,0
2021-07-08,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-07-08,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,0,,0,4887,0
2021-07-08,TA,PTA,小计,,,,0,0,,4887,0
2021-07-08,TA,PTA,0538,国贸物流,,,0,,0,0,0
2021-07-08,TA,PTA,总计,,,,-1500,5808,,141594,0
2021-07-09,TA,PTA,0314,江阴协丰,恒力石化,,-132,,0,7250,0
2021-07-09,TA,PTA,,,江阴汉邦,,0,,,1002,0
2021-07-09,TA,PTA,,,逸盛大化,,-72,,,1930,0
2021-07-09,TA,PTA,小计,,,,-204,0,,10182,0
2021-07-09,TA,PTA,0503,太仓新港,恒力石化,,0,,0,5573,0
2021-07-09,TA,PTA,,,逸盛大化,,0,,,2202,0
2021-07-09,TA,PTA,小计,,,,0,0,,7775,0
2021-07-09,TA,PTA,0504,张家港华瑞,逸盛大化,,-198,,0,2074,0
2021-07-09,TA,PTA,小计,,,,-198,0,,2074,0
2021-07-09,TA,PTA,0505,杭州临港物流,,,0,,0,0,0
2021-07-09,TA,PTA,0506,宁波高新,,,0,,-20,0,0
2021-07-09,TA,PTA,0508,平湖华瑞,,,0,,0,0,0
2021-07-09,TA,PTA,0509,张家港港务,恒力石化,,0,,0,180,0
2021-07-09,TA,PTA,小计,,,,0,0,,180,0
2021-07-09,TA,PTA,0513,嘉兴石化,,,0,,0,0,0
2021-07-09,TA,PTA,0514,江苏恒科,恒力石化,,0,,0,78030,0
2021-07-09,TA,PTA,小计,,,,0,0,,78030,0
2021-07-09,TA,PTA,0515,海伦石化,,,0,,0,0,0
2021-07-09,TA,PTA,0516,张家港外服,福海创,,0,,0,1092,0
2021-07-09,TA,PTA,,,恒力石化,,0,,,2,0
2021-07-09,TA,PTA,,,逸盛大化,,0,,,9642,0
2021-07-09,TA,PTA,小计,,,,0,0,,10736,0
2021-07-09,TA,PTA,0517,逸盛石化(厂库),,,0,,-20,0,0
2021-07-09,TA,PTA,0519,荣盛石化,,,0,,0,0,0
2021-07-09,TA,PTA,0523,苏州港口,福海创,,0,,0,408,0
2021-07-09,TA,PTA,,,恒力石化,,-3911,,,7581,0
2021-07-09,TA,PTA,,,逸盛大化,,0,,,402,0
2021-07-09,TA,PTA,小计,,,,-3911,0,,8391,0
2021-07-09,TA,PTA,0524,恒力石化（厂库）,,,0,,0,0,0
2021-07-09,TA,PTA,0525,逸盛大化（厂库）,逸盛大化,,0,,0,277,0
2021-07-09,TA,PTA,小计,,,,0,0,,277,0
2021-07-09,TA,PTA,0527,江苏国望,,,0,,0,0,0
2021-07-09,TA,PTA,小计,,,,0,840,,0,0
2021-07-09,TA,PTA,0530,华润化学,,,0,,0,0,0
2021-07-09,TA,PTA,0531,嘉兴海陆,,,0,,0,0,0
2021-07-09,TA,PTA,0532,建发物流,,,0,,0,0,0
2021-07-09,TA,PTA,0533,嘉港物流,,,0,,0,0,0
2021-07-09,TA,PTA,0534,福建金纶,福海创,,0,,0,6965,0
2021-07-09,TA,PTA,,,海南逸盛,,402,,,2852,0
2021-07-09,TA,PTA,,,恒力石化,,0,,,2802,0
2021-07-09,TA,PTA,,,逸盛大化,,0,,,2532,0
2021-07-09,TA,PTA,小计,,,,402,4566,,15151,0
2021-07-09,TA,PTA,0536,珠海碧辟（厂库）,,,0,,0,0,0
2021-07-09,TA,PTA,0537,福化工贸(漳州)(厂库),福海创,,1002,,0,5889,0
2021-07-09,TA,PTA,小计,,,,1002,0,,5889,0
2021-07-09,TA,PTA,0538,国贸物流,,,0,,0,0,0
