date,var,仓库编号,仓库简称,类别,仓单数量,当日增减,有效预报,升贴水,提货点,产地
2023-12-18,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-18,RM,小计,,,0,0,20,,,
2023-12-18,RM,1002,南通粮油,,0,0,,0,,
2023-12-18,RM,1004,益海安徽,,0,0,,0,,
2023-12-18,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-18,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-18,RM,1008,中粮荆州,,0,0,,0,,
2023-12-18,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-18,RM,1015,东莞富之源,,0,0,,0,,
2023-12-18,RM,1016,大海粮油,,0,0,,-100,,
2023-12-18,RM,1018,中纺福建,,0,0,,0,,
2023-12-18,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-18,RM,1021,厦门中禾,,0,0,,0,,
2023-12-18,RM,1022,邦基东莞,,0,0,,0,,
2023-12-18,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-18,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-18,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-18,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-18,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-18,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-18,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-18,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-18,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-18,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-18,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-18,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-18,RM,1029,中粮东莞,,0,0,,0,,
2023-12-18,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-18,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-18,RM,总计,,,0,0,20,,,
2023-12-19,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-19,RM,小计,,,0,0,20,,,
2023-12-19,RM,1002,南通粮油,,0,0,,0,,
2023-12-19,RM,1004,益海安徽,,0,0,,0,,
2023-12-19,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-19,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-19,RM,1008,中粮荆州,,0,0,,0,,
2023-12-19,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-19,RM,1015,东莞富之源,,0,0,,0,,
2023-12-19,RM,1016,大海粮油,,0,0,,-100,,
2023-12-19,RM,1018,中纺福建,,0,0,,0,,
2023-12-19,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-19,RM,1021,厦门中禾,,0,0,,0,,
2023-12-19,RM,1022,邦基东莞,,0,0,,0,,
2023-12-19,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-19,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-19,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-19,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-19,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-19,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-19,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-19,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-19,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-19,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-19,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-19,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-19,RM,1029,中粮东莞,,0,0,,0,,
2023-12-19,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-19,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-19,RM,总计,,,0,0,20,,,
2023-12-20,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-20,RM,小计,,,0,0,20,,,
2023-12-20,RM,1002,南通粮油,,0,0,,0,,
2023-12-20,RM,1004,益海安徽,,0,0,,0,,
2023-12-20,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-20,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-20,RM,1008,中粮荆州,,0,0,,0,,
2023-12-20,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-20,RM,1015,东莞富之源,,0,0,,0,,
2023-12-20,RM,1016,大海粮油,,0,0,,-100,,
2023-12-20,RM,1018,中纺福建,,0,0,,0,,
2023-12-20,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-20,RM,1021,厦门中禾,,0,0,,0,,
2023-12-20,RM,1022,邦基东莞,,0,0,,0,,
2023-12-20,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-20,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-20,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-20,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-20,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-20,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-20,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-20,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-20,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-20,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-20,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-20,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-20,RM,1029,中粮东莞,,0,0,,0,,
2023-12-20,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-20,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-20,RM,总计,,,0,0,20,,,
2023-12-21,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-21,RM,小计,,,0,0,20,,,
2023-12-21,RM,1002,南通粮油,,0,0,,0,,
2023-12-21,RM,1004,益海安徽,,0,0,,0,,
2023-12-21,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-21,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-21,RM,1008,中粮荆州,,0,0,,0,,
2023-12-21,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-21,RM,1015,东莞富之源,,0,0,,0,,
2023-12-21,RM,1016,大海粮油,,0,0,,-100,,
2023-12-21,RM,1018,中纺福建,,0,0,,0,,
2023-12-21,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-21,RM,1021,厦门中禾,,0,0,,0,,
2023-12-21,RM,1022,邦基东莞,,0,0,,0,,
2023-12-21,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-21,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-21,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-21,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-21,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-21,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-21,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-21,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-21,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-21,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-21,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-21,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-21,RM,1029,中粮东莞,,0,0,,0,,
2023-12-21,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-21,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-21,RM,总计,,,0,0,20,,,
2023-12-22,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-22,RM,小计,,,0,0,20,,,
2023-12-22,RM,1002,南通粮油,,0,0,,0,,
2023-12-22,RM,1004,益海安徽,,0,0,,0,,
2023-12-22,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-22,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-22,RM,1008,中粮荆州,,0,0,,0,,
2023-12-22,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-22,RM,1015,东莞富之源,,0,0,,0,,
2023-12-22,RM,1016,大海粮油,,0,0,,-100,,
2023-12-22,RM,1018,中纺福建,,0,0,,0,,
2023-12-22,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-22,RM,1021,厦门中禾,,0,0,,0,,
2023-12-22,RM,1022,邦基东莞,,0,0,,0,,
2023-12-22,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-22,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-22,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-22,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-22,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-22,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-22,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-22,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-22,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-22,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-22,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-22,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-22,RM,1029,中粮东莞,,0,0,,0,,
2023-12-22,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-22,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-22,RM,总计,,,0,0,20,,,
2023-12-25,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-25,RM,小计,,,0,0,20,,,
2023-12-25,RM,1002,南通粮油,,0,0,,0,,
2023-12-25,RM,1004,益海安徽,,0,0,,0,,
2023-12-25,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-25,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-25,RM,1008,中粮荆州,,0,0,,0,,
2023-12-25,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-25,RM,1015,东莞富之源,,0,0,,0,,
2023-12-25,RM,1016,大海粮油,,0,0,,-100,,
2023-12-25,RM,1018,中纺福建,,0,0,,0,,
2023-12-25,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-25,RM,1021,厦门中禾,,0,0,,0,,
2023-12-25,RM,1022,邦基东莞,,0,0,,0,,
2023-12-25,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-25,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-25,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-25,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-25,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-25,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-25,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-25,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-25,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-25,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-25,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-25,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-25,RM,1029,中粮东莞,,0,0,,0,,
2023-12-25,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-25,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-25,RM,总计,,,0,0,20,,,
2023-12-26,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-26,RM,小计,,,0,0,20,,,
2023-12-26,RM,1002,南通粮油,,0,0,,0,,
2023-12-26,RM,1004,益海安徽,,0,0,,0,,
2023-12-26,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-26,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-26,RM,1008,中粮荆州,,0,0,,0,,
2023-12-26,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-26,RM,1015,东莞富之源,,0,0,,0,,
2023-12-26,RM,1016,大海粮油,,0,0,,-100,,
2023-12-26,RM,1018,中纺福建,,0,0,,0,,
2023-12-26,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-26,RM,1021,厦门中禾,,0,0,,0,,
2023-12-26,RM,1022,邦基东莞,,0,0,,0,,
2023-12-26,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-26,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-26,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-26,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-26,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-26,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-26,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-26,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-26,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-26,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-26,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-26,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-26,RM,1029,中粮东莞,,0,0,,0,,
2023-12-26,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-26,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-26,RM,总计,,,0,0,20,,,
2023-12-27,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-27,RM,小计,,,0,0,20,,,
2023-12-27,RM,1002,南通粮油,,0,0,,0,,
2023-12-27,RM,1004,益海安徽,,0,0,,0,,
2023-12-27,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-27,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-27,RM,1008,中粮荆州,,0,0,,0,,
2023-12-27,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-27,RM,1015,东莞富之源,,0,0,,0,,
2023-12-27,RM,1016,大海粮油,,0,0,,-100,,
2023-12-27,RM,1018,中纺福建,,0,0,,0,,
2023-12-27,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-27,RM,1021,厦门中禾,,0,0,,0,,
2023-12-27,RM,1022,邦基东莞,,0,0,,0,,
2023-12-27,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-27,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-27,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-27,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-27,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-27,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-27,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-27,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-27,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-27,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-27,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-27,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-27,RM,1029,中粮东莞,,0,0,,0,,
2023-12-27,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-27,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-27,RM,总计,,,0,0,20,,,
2023-12-28,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-28,RM,小计,,,0,0,20,,,
2023-12-28,RM,1002,南通粮油,,0,0,,0,,
2023-12-28,RM,1004,益海安徽,,0,0,,0,,
2023-12-28,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-28,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-28,RM,1008,中粮荆州,,0,0,,0,,
2023-12-28,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-28,RM,1015,东莞富之源,,0,0,,0,,
2023-12-28,RM,1016,大海粮油,,0,0,,-100,,
2023-12-28,RM,1018,中纺福建,,0,0,,0,,
2023-12-28,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-28,RM,1021,厦门中禾,,0,0,,0,,
2023-12-28,RM,1022,邦基东莞,,0,0,,0,,
2023-12-28,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-28,RM,1026,建发物产,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-28,RM,1026,建发物产,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-28,RM,1026,建发物产,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-28,RM,1026,建发物产,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-28,RM,1026,建发物产,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-28,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-28,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-28,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-28,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-28,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-28,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-28,RM,1029,中粮东莞,,0,0,,0,,
2023-12-28,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-28,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-28,RM,总计,,,0,0,20,,,
2023-12-29,RM,0607,中粮祥瑞,,0,0,,0,,
2023-12-29,RM,小计,,,0,0,20,,,
2023-12-29,RM,1002,南通粮油,,0,0,,0,,
2023-12-29,RM,1004,益海安徽,,0,0,,0,,
2023-12-29,RM,1005,中粮巢湖,,0,0,,0,,
2023-12-29,RM,1006,中粮黄冈,,0,0,,0,,
2023-12-29,RM,1008,中粮荆州,,0,0,,0,,
2023-12-29,RM,1013,中粮钦州,,0,0,,-100,,
2023-12-29,RM,1015,东莞富之源,,0,0,,0,,
2023-12-29,RM,1016,大海粮油,,0,0,,-100,,
2023-12-29,RM,1018,中纺福建,,0,0,,0,,
2023-12-29,RM,1019,枫叶粮油,,0,0,,-100,,
2023-12-29,RM,1021,厦门中禾,,0,0,,0,,
2023-12-29,RM,1022,邦基东莞,,0,0,,0,,
2023-12-29,RM,1023,防城港澳加,,0,0,,-100,,
2023-12-29,RM,1026,建发物产,01F,500,500,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,加拿大
2023-12-29,RM,,,01F,500,500,,,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,阿联酋
2023-12-29,RM,,,,0,0,,,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-29,RM,,,,0,0,,,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-29,RM,,,01F,1000,1000,,,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,加拿大
2023-12-29,RM,小计,,,2000,2000,0,,,
2023-12-29,RM,1027,厦门明穗,,0,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,
2023-12-29,RM,1027,厦门明穗,,0,0,,0,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,
2023-12-29,RM,1027,厦门明穗,,0,0,,0,广东省广州经济技术开发区宝石路1号广州港股份有限公司新港港务分公司新港码头仓库,
2023-12-29,RM,1027,厦门明穗,,0,0,,0,江苏省南通市崇川区任港路62号中国华粮物流集团南通粮油接运有限责任公司,
2023-12-29,RM,1027,厦门明穗,,0,0,,0,江苏省南通市经济技术开发区海堡路111号南通一德物流有限公司,
2023-12-29,RM,1028,中储粮东莞,,0,0,,0,,
2023-12-29,RM,1029,中粮东莞,,0,0,,0,,
2023-12-29,RM,1030,东方粮油,,0,0,,0,福建省厦门市同安区美禾六路99号厦门银祥油脂有限公司,
2023-12-29,RM,1031,道道全岳阳,,0,0,,-50,广东省茂名市电白县电城镇茂名港大道与港中二路交叉口道道全粮油（茂名）有限公司,
2023-12-29,RM,总计,,,2000,2000,20,,,
2024-01-02,RM,0607,中粮祥瑞,,0,0,,0,,
2024-01-02,RM,小计,,,0,0,20,,,
2024-01-02,RM,1002,南通粮油,,0,0,,0,,
2024-01-02,RM,1004,益海安徽,,0,0,,0,,
2024-01-02,RM,1005,中粮巢湖,,0,0,,0,,
2024-01-02,RM,1006,中粮黄冈,,0,0,,0,,
2024-01-02,RM,1008,中粮荆州,,0,0,,0,,
2024-01-02,RM,1013,中粮钦州,,0,0,,-100,,
2024-01-02,RM,1015,东莞富之源,,0,0,,0,,
2024-01-02,RM,1016,大海粮油,,0,0,,-100,,
2024-01-02,RM,1018,中纺福建,,0,0,,0,,
2024-01-02,RM,1019,枫叶粮油,,0,0,,-100,,
2024-01-02,RM,1021,厦门中禾,,0,0,,0,,
2024-01-02,RM,1022,邦基东莞,,0,0,,0,,
2024-01-02,RM,1023,防城港澳加,,0,0,,-100,,
2024-01-02,RM,1026,建发物产,01F,500,0,,0,广东省东莞市虎门港麻涌港区东莞深赤湾港务有限公司深赤湾码头仓库,加拿大
2024-01-02,RM,,,01F,500,0,,,广东省东莞市麻涌镇润丰路海洋地质码头侨益物流麻涌物流中心,阿联酋
