date,dom_basis,dom_basis_1st,dom_basis_2nd,basis_factor,basis_factor_zscore,basis_factor_zscore_近三周mean
2023-11-24,19.59999999999991,80.0,79.0,79.8,2.504803071984472,1.5303351408574202
2023-12-01,184.4000000000001,164.80000000000018,84.80000000000018,148.80000000000018,4.646149799620352,1.486059952479249
2023-12-08,225.4000000000001,41.0,-123.80000000000018,8.039999999999967,0.27780247524316204,2.208117931169996
2023-12-15,125.79999999999995,-99.60000000000014,-140.60000000000014,-107.80000000000015,-3.317177306341474,2.4762517822826613
2023-12-22,162.20000000000005,36.40000000000009,136.00000000000023,56.32000000000012,1.7761245043773697,0.5355916561740126
2023-12-29,165.0,2.7999999999999545,-33.600000000000136,-4.480000000000064,-0.11074333678584099,-0.4210834422403147
2024-01-05,239.4000000000001,74.40000000000009,71.60000000000014,73.8400000000001,2.3198403691336087,-0.5505987129166491
2024-01-12,116.20000000000005,-123.20000000000005,-197.6000000000001,-138.08000000000007,-4.25688714565762,1.3284071789083784
2024-01-19,26.799999999999955,-89.40000000000009,33.799999999999955,-64.76000000000009,-1.981473492465414,-0.682596704436618
2024-01-26,118.0,91.20000000000005,180.6000000000001,109.08000000000008,3.4134789007551762,-1.3061734229964757
2024-02-02,85.59999999999991,-32.40000000000009,-123.60000000000014,-50.6400000000001,-1.5432732635636963,-0.9416272457892864
